monitoring_location_id,priority_group,trend,p,slope,intercept,n,data_type,significant
8849902,dissolved_oxygen,insufficient,,,,1,water_quality,False
8849902,nitrogen,insufficient,,,,1,water_quality,False
8849902,pH,no trend,1.0,0.009999999999999787,7.260000000000001,6,water_quality,False
8849902,phosphorus,no trend,0.37109336952269745,-0.0033333333333333335,0.025,4,water_quality,False
8849902,temperature,no trend,1.0,0.012499999999999734,27.575000000000003,5,water_quality,False
8849906,pH,insufficient,,,,1,water_quality,False
8850201,pH,insufficient,,,,2,water_quality,False
8850201,temperature,insufficient,,,,2,water_quality,False
8850301,pH,insufficient,,,,1,water_quality,False
8850305,pH,insufficient,,,,2,water_quality,False
8850305,phosphorus,insufficient,,,,2,water_quality,False
8850305,temperature,insufficient,,,,2,water_quality,False
8850401,pH,insufficient,,,,1,water_quality,False
8850402,pH,insufficient,,,,1,water_quality,False
8850403,pH,insufficient,,,,2,water_quality,False
8850403,temperature,insufficient,,,,2,water_quality,False
8850404,pH,insufficient,,,,1,water_quality,False
8850501,pH,insufficient,,,,1,water_quality,False
8850501,temperature,insufficient,,,,1,water_quality,False
8850503,temperature,insufficient,,,,1,water_quality,False
8850602,temperature,insufficient,,,,1,water_quality,False
8850702,pH,insufficient,,,,1,water_quality,False
8850703,temperature,insufficient,,,,1,water_quality,False
8850704,pH,insufficient,,,,1,water_quality,False
8850704,temperature,insufficient,,,,1,water_quality,False
8850801,pH,insufficient,,,,3,water_quality,False
8850801,temperature,insufficient,,,,3,water_quality,False
8850802,nitrogen,insufficient,,,,2,water_quality,False
8850802,pH,insufficient,,,,2,water_quality,False
8850802,temperature,insufficient,,,,2,water_quality,False
8850806,temperature,insufficient,,,,1,water_quality,False
8850807,pH,insufficient,,,,1,water_quality,False
8850808,pH,insufficient,,,,1,water_quality,False
8850810,pH,insufficient,,,,1,water_quality,False
8850810,temperature,insufficient,,,,1,water_quality,False
8850812,dissolved_oxygen,insufficient,,,,1,water_quality,False
8850812,pH,insufficient,,,,2,water_quality,False
8850812,phosphorus,insufficient,,,,1,water_quality,False
8850812,temperature,insufficient,,,,2,water_quality,False
8850814,pH,insufficient,,,,1,water_quality,False
8850814,phosphorus,insufficient,,,,1,water_quality,False
8850814,temperature,insufficient,,,,1,water_quality,False
8850901,pH,insufficient,,,,1,water_quality,False
8850902,pH,insufficient,,,,1,water_quality,False
8851101,pH,insufficient,,,,1,water_quality,False
8851102,pH,insufficient,,,,1,water_quality,False
8851102,temperature,insufficient,,,,1,water_quality,False
8851202,pH,insufficient,,,,1,water_quality,False
8851202,temperature,insufficient,,,,1,water_quality,False
8851203,pH,insufficient,,,,1,water_quality,False
8851301,pH,insufficient,,,,1,water_quality,False
8851503,temperature,insufficient,,,,1,water_quality,False
8851702,temperature,insufficient,,,,1,water_quality,False
8851703,temperature,insufficient,,,,1,water_quality,False
8851704,temperature,insufficient,,,,1,water_quality,False
8851801,pH,insufficient,,,,1,water_quality,False
8851901,nitrogen,insufficient,,,,1,water_quality,False
8851901,pH,insufficient,,,,2,water_quality,False
8851901,phosphorus,insufficient,,,,1,water_quality,False
8851901,temperature,insufficient,,,,2,water_quality,False
8851902,pH,insufficient,,,,1,water_quality,False
8851903,pH,insufficient,,,,1,water_quality,False
8851904,pH,insufficient,,,,1,water_quality,False
8851905,pH,insufficient,,,,1,water_quality,False
8851906,pH,insufficient,,,,1,water_quality,False
8851908,pH,insufficient,,,,1,water_quality,False
8851908,phosphorus,insufficient,,,,1,water_quality,False
8851909,pH,insufficient,,,,1,water_quality,False
8851910,pH,insufficient,,,,1,water_quality,False
8851911,pH,insufficient,,,,1,water_quality,False
8851912,pH,insufficient,,,,2,water_quality,False
8851913,pH,insufficient,,,,1,water_quality,False
8851914,pH,insufficient,,,,1,water_quality,False
8852701,pH,insufficient,,,,1,water_quality,False
8852704,pH,insufficient,,,,1,water_quality,False
8852704,temperature,insufficient,,,,1,water_quality,False
8852705,pH,insufficient,,,,1,water_quality,False
8852902,pH,insufficient,,,,1,water_quality,False
8857101,pH,insufficient,,,,1,water_quality,False
8857102,nitrogen,insufficient,,,,1,water_quality,False
8857102,pH,no trend,0.3081795474670539,-0.09166666666666692,7.8625,4,water_quality,False
8857102,temperature,insufficient,,,,3,water_quality,False
8857103,pH,insufficient,,,,1,water_quality,False
8857103,temperature,insufficient,,,,1,water_quality,False
8857104,pH,insufficient,,,,1,water_quality,False
8857105,nitrogen,insufficient,,,,1,water_quality,False
8857105,pH,insufficient,,,,1,water_quality,False
8857105,temperature,insufficient,,,,1,water_quality,False
8857106,nitrogen,insufficient,,,,1,water_quality,False
8857106,pH,insufficient,,,,2,water_quality,False
8857106,temperature,insufficient,,,,2,water_quality,False
8857118,dissolved_oxygen,insufficient,,,,1,water_quality,False
8857118,pH,insufficient,,,,1,water_quality,False
8857118,temperature,insufficient,,,,1,water_quality,False
8857202,pH,insufficient,,,,1,water_quality,False
8857202,temperature,insufficient,,,,1,water_quality,False
8857206,nitrogen,insufficient,,,,1,water_quality,False
8857206,pH,no trend,0.7340951823194757,0.021666666666666796,7.3325,4,water_quality,False
8857206,phosphorus,insufficient,,,,1,water_quality,False
8857206,temperature,no trend,0.7340951823194757,-0.21666666666666617,27.525000000000002,4,water_quality,False
8857503,pH,insufficient,,,,1,water_quality,False
8857503,temperature,insufficient,,,,1,water_quality,False
8858101,pH,insufficient,,,,2,water_quality,False
8858101,temperature,insufficient,,,,1,water_quality,False
8858103,nitrogen,insufficient,,,,1,water_quality,False
8858103,pH,insufficient,,,,1,water_quality,False
8858103,phosphorus,insufficient,,,,1,water_quality,False
8858103,temperature,insufficient,,,,1,water_quality,False
8858104,pH,insufficient,,,,1,water_quality,False
8858108,pH,insufficient,,,,1,water_quality,False
8858109,temperature,insufficient,,,,1,water_quality,False
8858201,pH,insufficient,,,,1,water_quality,False
8858202,pH,insufficient,,,,1,water_quality,False
8858203,nitrogen,insufficient,,,,1,water_quality,False
8858203,pH,no trend,0.80649594050734,-0.21875000000000014,8.3375,5,water_quality,False
8858203,temperature,insufficient,,,,3,water_quality,False
8858204,nitrogen,insufficient,,,,1,water_quality,False
8858204,pH,insufficient,,,,1,water_quality,False
8858204,phosphorus,insufficient,,,,1,water_quality,False
8858204,temperature,insufficient,,,,1,water_quality,False
8858205,pH,insufficient,,,,1,water_quality,False
8858212,pH,insufficient,,,,1,water_quality,False
8858212,temperature,insufficient,,,,1,water_quality,False
8858213,temperature,insufficient,,,,1,water_quality,False
8858214,pH,insufficient,,,,1,water_quality,False
8858214,temperature,insufficient,,,,1,water_quality,False
8858215,pH,insufficient,,,,1,water_quality,False
8858215,temperature,insufficient,,,,1,water_quality,False
8858216,pH,insufficient,,,,1,water_quality,False
8858216,temperature,insufficient,,,,1,water_quality,False
8858218,pH,insufficient,,,,1,water_quality,False
8858218,temperature,insufficient,,,,1,water_quality,False
8858220,pH,insufficient,,,,1,water_quality,False
8858220,temperature,insufficient,,,,1,water_quality,False
8858221,pH,insufficient,,,,1,water_quality,False
8858221,temperature,insufficient,,,,1,water_quality,False
8858222,pH,insufficient,,,,1,water_quality,False
8858222,temperature,insufficient,,,,1,water_quality,False
8858223,temperature,insufficient,,,,1,water_quality,False
8858301,pH,insufficient,,,,1,water_quality,False
8858302,pH,insufficient,,,,1,water_quality,False
8858304,pH,insufficient,,,,1,water_quality,False
8858304,temperature,insufficient,,,,1,water_quality,False
8858305,pH,insufficient,,,,1,water_quality,False
8858306,pH,insufficient,,,,1,water_quality,False
8858306,temperature,insufficient,,,,1,water_quality,False
8858309,pH,insufficient,,,,1,water_quality,False
8858309,temperature,insufficient,,,,1,water_quality,False
8858310,pH,insufficient,,,,1,water_quality,False
8858310,temperature,insufficient,,,,1,water_quality,False
8858311,pH,insufficient,,,,1,water_quality,False
8858312,pH,insufficient,,,,1,water_quality,False
8858313,pH,insufficient,,,,1,water_quality,False
8858314,pH,insufficient,,,,1,water_quality,False
8858402,nitrogen,insufficient,,,,1,water_quality,False
8858402,pH,insufficient,,,,2,water_quality,False
8858402,phosphorus,insufficient,,,,1,water_quality,False
8858402,temperature,insufficient,,,,1,water_quality,False
8858403,nitrogen,insufficient,,,,1,water_quality,False
8858403,pH,insufficient,,,,1,water_quality,False
8858403,phosphorus,insufficient,,,,1,water_quality,False
8858403,temperature,insufficient,,,,1,water_quality,False
8858413,pH,insufficient,,,,1,water_quality,False
8858501,pH,insufficient,,,,1,water_quality,False
8858502,pH,insufficient,,,,1,water_quality,False
8858503,nitrogen,insufficient,,,,1,water_quality,False
8858503,pH,insufficient,,,,1,water_quality,False
8858503,phosphorus,insufficient,,,,1,water_quality,False
8858503,temperature,insufficient,,,,1,water_quality,False
8858506,nitrogen,insufficient,,,,1,water_quality,False
8858506,pH,insufficient,,,,1,water_quality,False
8858506,phosphorus,insufficient,,,,1,water_quality,False
8858506,temperature,insufficient,,,,1,water_quality,False
8858508,pH,insufficient,,,,1,water_quality,False
8858509,pH,insufficient,,,,1,water_quality,False
8858608,pH,insufficient,,,,1,water_quality,False
8858608,temperature,insufficient,,,,1,water_quality,False
8858609,pH,insufficient,,,,1,water_quality,False
8858610,nitrogen,insufficient,,,,2,water_quality,False
8858610,pH,no trend,1.0,-0.023333333333333133,7.336666666666666,5,water_quality,False
8858610,phosphorus,insufficient,,,,2,water_quality,False
8858610,temperature,no trend,0.6133543559547467,-0.06249999999999867,25.724999999999998,5,water_quality,False
8858614,pH,insufficient,,,,1,water_quality,False
8858615,pH,insufficient,,,,1,water_quality,False
8858617,pH,insufficient,,,,1,water_quality,False
8858901,pH,insufficient,,,,2,water_quality,False
8858901,temperature,insufficient,,,,2,water_quality,False
8859101,pH,insufficient,,,,1,water_quality,False
8859103,pH,no trend,1.0,0.11666666666666685,7.525,4,water_quality,False
8859103,temperature,insufficient,,,,2,water_quality,False
8859105,pH,insufficient,,,,2,water_quality,False
8859105,temperature,insufficient,,,,2,water_quality,False
8859108,pH,insufficient,,,,2,water_quality,False
8859108,temperature,insufficient,,,,2,water_quality,False
8859110,pH,insufficient,,,,1,water_quality,False
8859114,pH,insufficient,,,,1,water_quality,False
8859116,pH,insufficient,,,,1,water_quality,False
8859116,temperature,insufficient,,,,1,water_quality,False
8859201,pH,insufficient,,,,1,water_quality,False
8859204,pH,insufficient,,,,1,water_quality,False
8859213,pH,insufficient,,,,1,water_quality,False
8859213,temperature,insufficient,,,,1,water_quality,False
8859215,pH,insufficient,,,,1,water_quality,False
8859215,temperature,insufficient,,,,1,water_quality,False
8859216,pH,insufficient,,,,1,water_quality,False
8859218,pH,insufficient,,,,1,water_quality,False
8859218,temperature,insufficient,,,,1,water_quality,False
8859219,temperature,insufficient,,,,1,water_quality,False
8859304,pH,insufficient,,,,1,water_quality,False
8859305,pH,insufficient,,,,2,water_quality,False
8859309,pH,insufficient,,,,1,water_quality,False
8859310,pH,insufficient,,,,1,water_quality,False
8859311,pH,insufficient,,,,1,water_quality,False
8859314,pH,insufficient,,,,1,water_quality,False
8859314,temperature,insufficient,,,,1,water_quality,False
8859315,pH,insufficient,,,,1,water_quality,False
8859316,temperature,insufficient,,,,1,water_quality,False
8859317,temperature,insufficient,,,,1,water_quality,False
8859404,pH,insufficient,,,,1,water_quality,False
8859406,pH,insufficient,,,,0,water_quality,False
8859408,pH,insufficient,,,,2,water_quality,False
8859409,pH,insufficient,,,,1,water_quality,False
8859411,conductivity,insufficient,,,,1,water_quality,False
8859411,pH,insufficient,,,,1,water_quality,False
8859411,phosphorus,insufficient,,,,1,water_quality,False
8859411,temperature,insufficient,,,,1,water_quality,False
8859502,pH,insufficient,,,,2,water_quality,False
8859502,temperature,insufficient,,,,1,water_quality,False
8859503,pH,insufficient,,,,3,water_quality,False
8859503,temperature,insufficient,,,,2,water_quality,False
8859504,pH,insufficient,,,,1,water_quality,False
8859506,pH,insufficient,,,,1,water_quality,False
8859508,pH,insufficient,,,,1,water_quality,False
8859513,pH,insufficient,,,,1,water_quality,False
8859603,pH,insufficient,,,,1,water_quality,False
8859605,pH,insufficient,,,,1,water_quality,False
8859607,pH,insufficient,,,,1,water_quality,False
8859701,pH,insufficient,,,,3,water_quality,False
8859701,temperature,insufficient,,,,1,water_quality,False
8859705,pH,insufficient,,,,1,water_quality,False
8859705,phosphorus,insufficient,,,,1,water_quality,False
8859705,temperature,insufficient,,,,1,water_quality,False
8859902,pH,insufficient,,,,1,water_quality,False
8859902,temperature,insufficient,,,,1,water_quality,False
8859903,pH,insufficient,,,,1,water_quality,False
8859903,temperature,insufficient,,,,1,water_quality,False
8859904,pH,insufficient,,,,2,water_quality,False
8859905,pH,insufficient,,,,1,water_quality,False
8859906,pH,insufficient,,,,1,water_quality,False
8859907,pH,insufficient,,,,1,water_quality,False
8859908,pH,insufficient,,,,1,water_quality,False
8859910,pH,insufficient,,,,1,water_quality,False
8859913,pH,insufficient,,,,1,water_quality,False
8860101,nitrogen,insufficient,,,,1,water_quality,False
8860101,pH,no trend,0.4624327264504764,-0.07374999999999976,7.4475,5,water_quality,False
8860101,temperature,insufficient,,,,3,water_quality,False
8860102,pH,insufficient,,,,1,water_quality,False
8860401,pH,insufficient,,,,1,water_quality,False
8860402,pH,insufficient,,,,1,water_quality,False
8860402,temperature,insufficient,,,,1,water_quality,False
8860403,pH,insufficient,,,,1,water_quality,False
8860409,pH,insufficient,,,,1,water_quality,False
8860412,pH,insufficient,,,,1,water_quality,False
8860412,phosphorus,insufficient,,,,1,water_quality,False
8860412,temperature,insufficient,,,,1,water_quality,False
8860414,pH,insufficient,,,,1,water_quality,False
8860414,phosphorus,insufficient,,,,1,water_quality,False
8860414,temperature,insufficient,,,,1,water_quality,False
8860501,pH,insufficient,,,,1,water_quality,False
8860502,pH,insufficient,,,,1,water_quality,False
8860502,temperature,insufficient,,,,1,water_quality,False
8860503,pH,insufficient,,,,1,water_quality,False
8860504,pH,insufficient,,,,1,water_quality,False
8860507,pH,insufficient,,,,1,water_quality,False
8860510,pH,insufficient,,,,3,water_quality,False
8860510,temperature,insufficient,,,,2,water_quality,False
8860701,pH,insufficient,,,,1,water_quality,False
8860702,pH,insufficient,,,,1,water_quality,False
8860703,pH,insufficient,,,,2,water_quality,False
8860703,temperature,insufficient,,,,1,water_quality,False
8860705,pH,insufficient,,,,1,water_quality,False
8860706,pH,insufficient,,,,1,water_quality,False
8860707,pH,insufficient,,,,1,water_quality,False
8860708,pH,insufficient,,,,1,water_quality,False
8860708,temperature,insufficient,,,,1,water_quality,False
8860709,pH,insufficient,,,,3,water_quality,False
8860709,temperature,insufficient,,,,1,water_quality,False
8860710,pH,insufficient,,,,1,water_quality,False
8860711,pH,insufficient,,,,2,water_quality,False
8860713,pH,insufficient,,,,1,water_quality,False
8860714,pH,insufficient,,,,1,water_quality,False
8860718,pH,insufficient,,,,1,water_quality,False
8860719,pH,insufficient,,,,1,water_quality,False
8860719,temperature,insufficient,,,,1,water_quality,False
8860720,pH,insufficient,,,,1,water_quality,False
8860721,pH,insufficient,,,,1,water_quality,False
8860723,pH,insufficient,,,,1,water_quality,False
8860723,temperature,insufficient,,,,1,water_quality,False
8860801,pH,insufficient,,,,1,water_quality,False
8860802,pH,insufficient,,,,1,water_quality,False
8860803,pH,insufficient,,,,1,water_quality,False
8860806,pH,insufficient,,,,1,water_quality,False
8860806,temperature,insufficient,,,,1,water_quality,False
8860807,nitrogen,insufficient,,,,1,water_quality,False
8860812,pH,insufficient,,,,3,water_quality,False
8860812,phosphorus,insufficient,,,,3,water_quality,False
8860812,temperature,insufficient,,,,3,water_quality,False
8860901,pH,insufficient,,,,1,water_quality,False
8860901,temperature,insufficient,,,,1,water_quality,False
8860902,pH,no trend,1.0,-0.033333333333333506,7.8,4,water_quality,False
8860902,temperature,insufficient,,,,3,water_quality,False
8861401,pH,insufficient,,,,1,water_quality,False
8861701,pH,insufficient,,,,1,water_quality,False
8861701,temperature,insufficient,,,,1,water_quality,False
8861702,pH,insufficient,,,,1,water_quality,False
8861702,temperature,insufficient,,,,1,water_quality,False
8863601,pH,insufficient,,,,1,water_quality,False
8904101,pH,insufficient,,,,1,water_quality,False
8904102,pH,insufficient,,,,1,water_quality,False
8904103,pH,insufficient,,,,1,water_quality,False
8904105,pH,insufficient,,,,1,water_quality,False
8904105,temperature,insufficient,,,,1,water_quality,False
8904106,pH,insufficient,,,,1,water_quality,False
8904106,temperature,insufficient,,,,1,water_quality,False
8904107,pH,no trend,1.0,-0.1166666666666667,8.125,4,water_quality,False
8904107,temperature,no trend,1.0,-0.16666666666666669,27.75,4,water_quality,False
8904108,pH,insufficient,,,,1,water_quality,False
8904108,temperature,insufficient,,,,1,water_quality,False
8904109,pH,insufficient,,,,1,water_quality,False
8904109,temperature,insufficient,,,,1,water_quality,False
8904110,pH,insufficient,,,,1,water_quality,False
8904111,pH,insufficient,,,,1,water_quality,False
8904111,temperature,insufficient,,,,1,water_quality,False
8904112,pH,insufficient,,,,1,water_quality,False
8904112,temperature,insufficient,,,,1,water_quality,False
8904113,pH,insufficient,,,,1,water_quality,False
8904113,temperature,insufficient,,,,1,water_quality,False
8904114,pH,insufficient,,,,1,water_quality,False
8904114,temperature,insufficient,,,,1,water_quality,False
8904119,nitrogen,insufficient,,,,1,water_quality,False
8904119,pH,insufficient,,,,1,water_quality,False
8904119,phosphorus,insufficient,,,,1,water_quality,False
8904119,temperature,insufficient,,,,1,water_quality,False
8904201,pH,insufficient,,,,1,water_quality,False
8904203,pH,insufficient,,,,1,water_quality,False
8904207,pH,insufficient,,,,1,water_quality,False
8904208,pH,insufficient,,,,1,water_quality,False
8904208,temperature,insufficient,,,,1,water_quality,False
8904209,pH,insufficient,,,,2,water_quality,False
8904209,temperature,insufficient,,,,1,water_quality,False
8904210,pH,insufficient,,,,1,water_quality,False
8904210,temperature,insufficient,,,,1,water_quality,False
8904211,pH,insufficient,,,,1,water_quality,False
8904211,temperature,insufficient,,,,1,water_quality,False
8904301,pH,insufficient,,,,2,water_quality,False
8904301,temperature,insufficient,,,,2,water_quality,False
8904302,pH,insufficient,,,,1,water_quality,False
8904302,temperature,insufficient,,,,1,water_quality,False
8904303,pH,insufficient,,,,1,water_quality,False
8904303,temperature,insufficient,,,,1,water_quality,False
8904305,pH,insufficient,,,,1,water_quality,False
8904308,pH,insufficient,,,,1,water_quality,False
8904308,temperature,insufficient,,,,1,water_quality,False
8904309,pH,insufficient,,,,2,water_quality,False
8904309,temperature,insufficient,,,,1,water_quality,False
8904310,pH,insufficient,,,,2,water_quality,False
8904310,temperature,insufficient,,,,1,water_quality,False
8904501,pH,insufficient,,,,1,water_quality,False
8904501,temperature,insufficient,,,,1,water_quality,False
8904503,pH,insufficient,,,,1,water_quality,False
8904503,temperature,insufficient,,,,1,water_quality,False
8904504,pH,insufficient,,,,1,water_quality,False
8904504,temperature,insufficient,,,,1,water_quality,False
8904505,pH,insufficient,,,,1,water_quality,False
8904505,temperature,insufficient,,,,1,water_quality,False
8904506,pH,insufficient,,,,1,water_quality,False
8904506,temperature,insufficient,,,,1,water_quality,False
8904507,pH,insufficient,,,,1,water_quality,False
8904507,temperature,insufficient,,,,1,water_quality,False
8904508,pH,insufficient,,,,2,water_quality,False
8904508,temperature,insufficient,,,,1,water_quality,False
8904509,pH,insufficient,,,,1,water_quality,False
8904510,pH,insufficient,,,,1,water_quality,False
8904510,temperature,insufficient,,,,1,water_quality,False
8904602,pH,insufficient,,,,1,water_quality,False
8904603,pH,insufficient,,,,1,water_quality,False
8904603,temperature,insufficient,,,,1,water_quality,False
8904606,pH,insufficient,,,,1,water_quality,False
8904606,temperature,insufficient,,,,1,water_quality,False
8904608,nitrogen,insufficient,,,,1,water_quality,False
8904608,pH,no trend,0.6133543559547467,-0.08333333333333362,8.366666666666667,5,water_quality,False
8904608,temperature,no trend,0.08942935902899363,0.8666666666666665,25.2,4,water_quality,False
8904609,pH,insufficient,,,,1,water_quality,False
8904609,temperature,insufficient,,,,1,water_quality,False
8904610,pH,insufficient,,,,1,water_quality,False
8904610,temperature,insufficient,,,,1,water_quality,False
8904611,pH,insufficient,,,,1,water_quality,False
8904611,temperature,insufficient,,,,1,water_quality,False
8904612,pH,insufficient,,,,1,water_quality,False
8904612,temperature,insufficient,,,,1,water_quality,False
8904613,pH,insufficient,,,,1,water_quality,False
8904613,temperature,insufficient,,,,1,water_quality,False
8904614,pH,insufficient,,,,1,water_quality,False
8904614,temperature,insufficient,,,,1,water_quality,False
8904615,pH,insufficient,,,,1,water_quality,False
8904616,pH,insufficient,,,,2,water_quality,False
8904616,temperature,insufficient,,,,2,water_quality,False
8904618,pH,insufficient,,,,1,water_quality,False
8904620,pH,insufficient,,,,1,water_quality,False
8904623,pH,insufficient,,,,1,water_quality,False
8904623,temperature,insufficient,,,,1,water_quality,False
8904624,pH,insufficient,,,,1,water_quality,False
8904624,temperature,insufficient,,,,1,water_quality,False
8904625,pH,insufficient,,,,1,water_quality,False
8904626,pH,insufficient,,,,1,water_quality,False
8904627,pH,insufficient,,,,1,water_quality,False
8904627,temperature,insufficient,,,,1,water_quality,False
8904628,pH,insufficient,,,,2,water_quality,False
8904628,temperature,insufficient,,,,1,water_quality,False
8904629,pH,insufficient,,,,1,water_quality,False
8904629,temperature,insufficient,,,,1,water_quality,False
8904630,pH,insufficient,,,,1,water_quality,False
8904630,temperature,insufficient,,,,1,water_quality,False
8904631,pH,insufficient,,,,1,water_quality,False
8904631,temperature,insufficient,,,,1,water_quality,False
8904632,pH,insufficient,,,,1,water_quality,False
8904633,pH,insufficient,,,,2,water_quality,False
8904633,temperature,insufficient,,,,2,water_quality,False
8904902,pH,insufficient,,,,1,water_quality,False
8904902,temperature,insufficient,,,,1,water_quality,False
8904903,pH,insufficient,,,,1,water_quality,False
8904903,temperature,insufficient,,,,1,water_quality,False
8905101,pH,insufficient,,,,1,water_quality,False
8905102,pH,insufficient,,,,2,water_quality,False
8905102,temperature,insufficient,,,,1,water_quality,False
8905201,pH,insufficient,,,,1,water_quality,False
8905201,temperature,insufficient,,,,1,water_quality,False
8905402,pH,insufficient,,,,1,water_quality,False
8905404,pH,insufficient,,,,1,water_quality,False
8905405,pH,insufficient,,,,1,water_quality,False
8905405,temperature,insufficient,,,,1,water_quality,False
8905701,pH,insufficient,,,,1,water_quality,False
8905701,temperature,insufficient,,,,1,water_quality,False
